size,omega0
2084,1309.68
2085,1308.86
2086,1310.84
2087,1309.92
2088,1313
2089,1310.5
2090,1312.64
2091,1312.36
2092,1315.12
2093,1314.9
2094,1313.56
2095,1315.34
2096,1317.52
2097,1317.36
2098,1318.84
2099,1317.46
2100,1319.56
2101,1319.36
2102,1319.84
2103,1320.06
2104,1323.56
2105,1320.06
2106,1323.24
2107,1325.14
2108,1324.6
2109,1324.64
2110,1325.02
2111,1327.6
2112,1327.64
2113,1329.2
2114,1328.92
2115,1328.28
2116,1330.98
2117,1330.22
2118,1331.04
2119,1332.56
2120,1333.18
2121,1332.98
2122,1334.82
2123,1337.32
2124,1334.14
2125,1336.84
2126,1335.22
2127,1337.76
2128,1337.6
2129,1337.06
2130,1336.92
2131,1340.88
2132,1341.3
2133,1341.2
2134,1340.16
2135,1342.76
2136,1345.54
2137,1343.12
2138,1345.22
2139,1345.42
2140,1346.9
2141,1345.14
2142,1348.3
2143,1346.66
2144,1350.26
2145,1349.66
2146,1350.16
2147,1349.46
2148,1353.1
2149,1353.34
2150,1352.58
2151,1354.96
2152,1354.86
2153,1354.6
2154,1355
2155,1356.12
2156,1356.94
2157,1357.66
2158,1358.76
2159,1358.06
2160,1360.94
2161,1360.74
2162,1361.02
2163,1361.36
2164,1363.48
2165,1360.98
2166,1363.9
2167,1363.2
2168,1365.8
2169,1366.3
2170,1365.76
2171,1367.24
2172,1366.3
2173,1369.44
2174,1369.54
2175,1370.36
2176,1369.76
2177,1369.14
2178,1370.9
2179,1372.72
2180,1373.9
2181,1371.96
2182,1375.4
2183,1376.3
2184,1374.34
2185,1378.26
2186,1375.54
2187,1377
2188,1377.84
2189,1379
2190,1380.88
2191,1378.42
2192,1378.98
2193,1382.56
2194,1382.3
2195,1383.44
2196,1385.02
2197,1383.86
2198,1386.6
2199,1384.46
2200,1386.58
2201,1386.56
2202,1385.24
2203,1388.3
2204,1388.58
2205,1389.52
2206,1390.7
2207,1390.58
2208,1391.6
2209,1393.36
2210,1392.48
2211,1395.32
2212,1393.32
2213,1394.84
2214,1398.44
2215,1394.22
2216,1399.34
2217,1397.92
2218,1396.42
2219,1399
2220,1400.84
2221,1402.8
2222,1401.16
2223,1400.24
2224,1403.12
2225,1404.86
2226,1406.1
2227,1403.44
2228,1406.48
2229,1405.6
2230,1405.4
2231,1408.48
2232,1407.92
2233,1406.96
2234,1407.42
2235,1409.1
2236,1410.84
2237,1413.66
2238,1414.32
2239,1412.88
2240,1414.78
2241,1414.96
2242,1414.92
2243,1415.9
2244,1417.56
2245,1417.38
2246,1417.12
2247,1417.38
2248,1418.56
2249,1417.68
2250,1419.56
2251,1421.34
2252,1422.36
2253,1421.68
2254,1422.38
2255,1424.66
2256,1424.38
2257,1424.96
2258,1427.5
2259,1426.48
2260,1427.62
2261,1427.4
2262,1427.98
2263,1429.64
2264,1429.04
2265,1431.1
2266,1431.26
2267,1430.86
2268,1433.08
2269,1432.8
2270,1434.78
2271,1434.18
2272,1435.18
2273,1434.86
2274,1435.88
2275,1436.64
2276,1437.78
2277,1436.24
2278,1440.14
2279,1439.62
2280,1442.66
2281,1440.04
2282,1441.78
2283,1442.74
2284,1443.62
2285,1442.94
2286,1443.94
2287,1446.94
2288,1445.66
2289,1446.02
2290,1447.78
2291,1447.96
2292,1446.36
2293,1449.26
2294,1448.4
2295,1451.9
2296,1450.8
2297,1452.14
2298,1453.88
2299,1453.62
2300,1454.04
2301,1454.56
2302,1453.74
2303,1454.8
2304,1457.02
2305,1458.72
2306,1458.04
2307,1458.44
2308,1459.72
2309,1459.98
2310,1459.66
2311,1461.56
2312,1461.86
2313,1463.04
2314,1463.44
2315,1463.82
2316,1464.94
2317,1468.52
2318,1464.94
2319,1466.86
2320,1466.6
2321,1468.66
2322,1466.36
2323,1470.58
2324,1469.7
2325,1469.78
2326,1471.2
2327,1472.32
2328,1471.9
2329,1474.18
2330,1476.16
2331,1476.08
2332,1477.14
2333,1479.82
2334,1477.22
2335,1480.56
2336,1478.1
2337,1479.08
2338,1480.84
2339,1481.74
2340,1481.92
2341,1482.32
2342,1482.2
2343,1484.7
2344,1483.82
2345,1483.84
2346,1486.9
2347,1486.3
2348,1487.5
2349,1484.26
2350,1488.06
2351,1488.14
2352,1489.26
2353,1491.66
2354,1490.38
2355,1491.62
2356,1491.56
2357,1491.76
2358,1491.48
2359,1493.72
2360,1496.52
2361,1494.52
2362,1496.26
2363,1496.8
2364,1497.22
2365,1498.98
2366,1500.58
2367,1499.94
2368,1501.56
2369,1501.1
2370,1499.22
2371,1504.44
2372,1503.84
2373,1504.8
2374,1504.18
2375,1507.18
2376,1505.62
2377,1507.84
2378,1505.9
2379,1508.56
2380,1506.12
2381,1509.54
2382,1509.44
2383,1508.6
2384,1509.56
2385,1508.68
2386,1511.14
2387,1512.06
2388,1513
2389,1515.14
2390,1514.06
2391,1515.72
2392,1516.08
2393,1515.92
2394,1517.8
2395,1520.6
2396,1518.16
2397,1521.24
2398,1520.84
2399,1520.76
2400,1522.96
2401,1521.84
2402,1524.02
2403,1526.76
2404,1526.34
2405,1525.56
2406,1526.26
2407,1528.46
2408,1527.32
2409,1527.96
2410,1531.22
2411,1531.48
2412,1530.74
2413,1531.76
2414,1531.86
2415,1530.72
2416,1531.66
2417,1533.26
2418,1534.8
2419,1533.58
2420,1533.78
2421,1535.3
2422,1537.56
2423,1537.9
2424,1538.12
2425,1539.92
2426,1540.18
2427,1538.2
2428,1541.12
2429,1541.48
2430,1541.32
2431,1543.46
2432,1544.22
2433,1546.44
2434,1545.94
2435,1544.34
2436,1547.2
2437,1547.26
2438,1547.84
2439,1547.4
2440,1549.18
2441,1550.28
2442,1550.8
2443,1551.36
2444,1551.16
2445,1553.38
2446,1553.14
2447,1554.32
2448,1554.88
2449,1556.52
2450,1556
2451,1555.58
2452,1558.36
2453,1558.26
2454,1559.88
2455,1558.1
2456,1558.24
2457,1560.98
2458,1559.54
2459,1564.26
2460,1564.28
2461,1561.76
2462,1565.64
2463,1566.28
2464,1565.9
2465,1566.24
2466,1567.94
2467,1567.72
2468,1569.68
2469,1568.42
2470,1570.14
2471,1569.62
2472,1570.6
2473,1573.2
2474,1573.2
2475,1572.42
2476,1574.68
2477,1576.04
2478,1574.92
2479,1577.9
2480,1575.64
2481,1576.98
2482,1576.62
2483,1577.84
2484,1578.82
2485,1579.32
2486,1579.6
2487,1581.32
2488,1582
2489,1581.16
2490,1582.52
2491,1583.56
2492,1585.78
2493,1584.26
2494,1585.3
2495,1586.68
2496,1586.52
2497,1587.66
2498,1588.64
2499,1590.92
2500,1592.04
